timestamp,sD,w_diamante_raw,retD_btc
2022-06-13 12:00:00+00:00,-1.0,1.0,-0.0184322475864392
2022-06-13 16:00:00+00:00,-1.0,1.0,-0.0035634557992523
2022-06-13 20:00:00+00:00,-1.0,1.0,-0.030263204478474
2022-06-14 00:00:00+00:00,-1.0,1.0,-0.0166901745818884
2022-06-14 04:00:00+00:00,-1.0,1.0,0.0346179532864099
2022-06-14 08:00:00+00:00,-1.0,1.0,-0.03959438447174
2022-06-14 12:00:00+00:00,-1.0,1.0,0.0329703578916287
2022-06-14 16:00:00+00:00,-1.0,1.0,-0.0217309791071691
2022-06-14 20:00:00+00:00,-1.0,1.0,-0.0032521058422467
2022-06-15 00:00:00+00:00,-1.0,1.0,-0.0306895316201205
2022-06-15 04:00:00+00:00,-1.0,1.0,-0.0344288760664073
2022-06-15 08:00:00+00:00,-1.0,1.0,0.0219835036716511
2022-06-15 12:00:00+00:00,-1.0,1.0,0.0116303048189851
2022-06-15 16:00:00+00:00,-1.0,1.0,0.0101977938130641
2022-06-15 20:00:00+00:00,-1.0,1.0,0.0445002698192165
2022-06-16 00:00:00+00:00,-1.0,1.0,-0.0166864729637398
2022-06-16 04:00:00+00:00,-1.0,1.0,-0.0202063897829803
2022-06-16 08:00:00+00:00,-1.0,1.0,-0.0326395343542942
2022-06-16 12:00:00+00:00,-1.0,1.0,0.0006912660390123
2022-06-16 16:00:00+00:00,-1.0,1.0,-0.0094239897455437
2022-06-16 20:00:00+00:00,-1.0,1.0,-0.0226997057561013
2022-06-17 00:00:00+00:00,-1.0,1.0,-0.0010973285252413
2022-06-17 04:00:00+00:00,-1.0,1.0,0.0346667059702079
2022-06-17 08:00:00+00:00,-1.0,1.0,-0.0049672317500173
2022-06-17 12:00:00+00:00,-1.0,1.0,-0.0146243857791377
2022-06-17 16:00:00+00:00,-1.0,1.0,-0.0072303918601187
2022-06-17 20:00:00+00:00,-1.0,1.0,-0.0028010234321074
2022-06-18 00:00:00+00:00,-1.0,1.0,-0.0007313292140828
2022-06-18 04:00:00+00:00,-1.0,1.0,-0.0589216968681097
2022-06-18 08:00:00+00:00,-1.0,1.0,-5.982208392041333e-05
2022-06-18 12:00:00+00:00,-1.0,1.0,-0.0155510307701591
2022-06-18 16:00:00+00:00,-1.0,1.0,-0.0472489628025125
2022-06-18 20:00:00+00:00,-1.0,1.0,0.0510059363919184
2022-06-19 00:00:00+00:00,-1.0,1.0,-0.0342966518691146
2022-06-19 04:00:00+00:00,-1.0,1.0,-0.000680357983058
2022-06-19 08:00:00+00:00,-1.0,1.0,0.0749805596842301
2022-06-19 12:00:00+00:00,-1.0,1.0,0.0074987702138937
2022-06-19 16:00:00+00:00,-1.0,1.0,0.0148798553922435
2022-06-19 20:00:00+00:00,-1.0,1.0,0.0227930348258706
2022-06-20 00:00:00+00:00,-1.0,1.0,-0.029369874901134
2022-06-20 04:00:00+00:00,-1.0,1.0,0.0052078870020824
2022-06-20 08:00:00+00:00,-1.0,1.0,0.0368356792485093
2022-06-20 12:00:00+00:00,-1.0,1.0,0.0001447315086262
2022-06-20 16:00:00+00:00,-1.0,1.0,-0.0355680298305683
2022-06-20 20:00:00+00:00,-1.0,1.0,0.0239029088269777
2022-06-21 00:00:00+00:00,-1.0,0.9490684120326067,0.002256105457594
2022-06-21 04:00:00+00:00,-1.0,0.7789618802184388,0.0244314626914392
2022-06-21 08:00:00+00:00,-1.0,0.6569897988276246,-0.0071686287377703
2022-06-21 12:00:00+00:00,-1.0,0.4940493879507081,0.021046493134708
2022-06-21 16:00:00+00:00,-1.0,0.42926253511288676,-0.0240268305688866
2022-06-21 20:00:00+00:00,-1.0,0.3955146983838485,-0.0076726796242884
2022-06-22 00:00:00+00:00,-1.0,0.4207235864495097,-0.019761070473826
2022-06-22 04:00:00+00:00,-1.0,0.46715189335871843,-0.0107086722803352
2022-06-22 08:00:00+00:00,-1.0,0.44608444695172145,0.0199433619080442
2022-06-22 12:00:00+00:00,-1.0,0.48204135225231093,-0.0202101784333937
2022-06-22 16:00:00+00:00,-1.0,0.503376997846065,0.0013391537764186
2022-06-22 20:00:00+00:00,-1.0,0.5327558582638112,-0.0059098795626867
2022-06-23 00:00:00+00:00,-1.0,0.5219386960005585,0.0109717899728833
2022-06-23 04:00:00+00:00,-1.0,0.4750875608247059,0.0122166105888517
2022-06-23 08:00:00+00:00,-1.0,0.4091587516991232,0.0087172180835917
2022-06-23 12:00:00+00:00,-1.0,0.39198463074267625,-0.0137827805459854
2022-06-23 16:00:00+00:00,-1.0,0.2982507429082711,0.0275057087366417
2022-06-23 20:00:00+00:00,0.0,0.19359049065743816,0.0095327716547946
2022-06-24 00:00:00+00:00,0.0,0.1128254442876404,-0.0015532470734377
2022-06-24 04:00:00+00:00,0.0,0.06919985088403131,-0.0076282591290753
2022-06-24 08:00:00+00:00,0.0,0.0008899567802085416,0.0121978763416419
2022-06-24 12:00:00+00:00,0.0,0.017765786889938746,-0.0136341223695576
2022-06-24 16:00:00+00:00,0.0,0.08116812547128877,0.0177110208244564
2022-06-24 20:00:00+00:00,0.0,0.12900893346091064,-0.0007299634453143
2022-06-25 00:00:00+00:00,0.0,0.17487359014751416,0.0030605454500898
2022-06-25 04:00:00+00:00,0.0,0.23786568679639877,0.0097367053541308
2022-06-25 08:00:00+00:00,0.0,0.2632300982712604,-0.007931370956897
2022-06-25 12:00:00+00:00,0.0,0.23136316314093966,-0.0174557789434975
2022-06-25 16:00:00+00:00,0.0,0.23685925462060917,0.0117161542868053
2022-06-25 20:00:00+00:00,1.0,0.27622712749524325,0.0130318688385975
2022-06-26 00:00:00+00:00,1.0,0.29699033786659984,-0.0028971169494383
2022-06-26 04:00:00+00:00,1.0,0.3073909129576166,-0.0012817985539592
2022-06-26 08:00:00+00:00,1.0,0.35553785023723145,0.0149125490295127
2022-06-26 12:00:00+00:00,1.0,0.339709824800338,-0.01775903839888
2022-06-26 16:00:00+00:00,1.0,0.31850406567204503,-0.0020104666253155
2022-06-26 20:00:00+00:00,1.0,0.2663813725867207,-0.0114876818295291
2022-06-27 00:00:00+00:00,0.0,0.240481352740699,0.0064433712890454
2022-06-27 04:00:00+00:00,0.0,0.24205883674410522,0.008632560460529
2022-06-27 08:00:00+00:00,0.0,0.23376808685191874,-0.0026484673746112
2022-06-27 12:00:00+00:00,0.0,0.15158805873331502,-0.0259762710160564
2022-06-27 16:00:00+00:00,0.0,0.09802568523829723,0.0049023603189017
2022-06-27 20:00:00+00:00,0.0,0.039104544145277774,-0.0054533953781238
2022-06-28 00:00:00+00:00,0.0,0.009556250050715214,-0.0003966620550279
2022-06-28 04:00:00+00:00,0.0,0.02898845361168217,0.0070182010754675
2022-06-28 08:00:00+00:00,0.0,0.02842955713332242,0.0056773484678158
2022-06-28 12:00:00+00:00,0.0,0.08132449955700492,-0.0190256509992126
2022-06-28 16:00:00+00:00,0.0,0.16997621736470914,-0.0169086644453504
2022-06-28 20:00:00+00:00,-1.0,0.2369057943165397,0.0010701176684584
2022-06-29 00:00:00+00:00,-1.0,0.2886931833840512,2.1231349123906895e-05
2022-06-29 04:00:00+00:00,-1.0,0.3536782531019113,-0.0093396203125385
2022-06-29 08:00:00+00:00,-1.0,0.40089740847835315,0.0007919522894845
2022-06-29 12:00:00+00:00,-1.0,0.43888856720263025,-0.0011937114266121
2022-06-29 16:00:00+00:00,-1.0,0.44658312881771656,0.0070157646540283
2022-06-29 20:00:00+00:00,-1.0,0.46249132678550536,-0.0048175543163159
2022-06-30 00:00:00+00:00,-1.0,0.4785428620817535,-0.0025393451733285
2022-06-30 04:00:00+00:00,-1.0,0.5758975126774603,-0.0319139013488702
2022-06-30 08:00:00+00:00,-1.0,0.6955517988400565,-0.0169593174230245
2022-06-30 12:00:00+00:00,-1.0,0.7809013271645772,0.0021583216454816
2022-06-30 16:00:00+00:00,-1.0,0.8744140821281732,-0.011458713590735
2022-06-30 20:00:00+00:00,-1.0,0.7970254560636475,0.0547839032638299
2022-07-01 00:00:00+00:00,-1.0,0.7622646823967746,-0.0120568403935752
2022-07-01 04:00:00+00:00,-1.0,0.7492695097343461,-0.0075920769056979
2022-07-01 08:00:00+00:00,-1.0,0.7864344004436277,-0.0194042044659854
2022-07-01 12:00:00+00:00,-1.0,0.7956226682790601,0.0053291917105635
2022-07-01 16:00:00+00:00,-1.0,0.7830271118124584,0.004977125254798
2022-07-01 20:00:00+00:00,-1.0,0.7821911266873315,-0.0056449243444849
2022-07-02 00:00:00+00:00,-1.0,0.7973303387587668,-0.0080236800083086
2022-07-02 04:00:00+00:00,-1.0,0.8032022861519296,-1.5181465629177104e-05
2022-07-02 08:00:00+00:00,-1.0,0.7912485859570982,0.0037435968579122
2022-07-02 12:00:00+00:00,-1.0,0.7712908031576343,0.0014514855430372
2022-07-02 16:00:00+00:00,-1.0,0.7423811324808242,0.0024118171227036
2022-07-02 20:00:00+00:00,-1.0,0.7162011693505668,-0.001094681934371
2022-07-03 00:00:00+00:00,-1.0,0.6876070681658668,0.0006418214831278
2022-07-03 04:00:00+00:00,-1.0,0.6776991589741547,-0.0067010172634878
2022-07-03 08:00:00+00:00,-1.0,0.671251461818707,-0.0025227695519872
2022-07-03 12:00:00+00:00,-1.0,0.6659952146333681,-0.0019300441617606
2022-07-03 16:00:00+00:00,-1.0,0.5913194301786096,0.0235879726359331
2022-07-03 20:00:00+00:00,-1.0,0.5531188957398189,-0.0093988253907446
2022-07-04 00:00:00+00:00,-1.0,0.548810095426624,-0.0110276050403614
2022-07-04 04:00:00+00:00,-1.0,0.5381152453773926,0.0010058732725475
2022-07-04 08:00:00+00:00,-1.0,0.4258293687025351,0.0358310197233722
2022-07-04 12:00:00+00:00,-1.0,0.3329868687290894,-0.0001779448482186
2022-07-04 16:00:00+00:00,-1.0,0.25180469747333367,0.0014551602825174
2022-07-04 20:00:00+00:00,0.0,0.12639804100179747,0.020495116039193
2022-07-05 00:00:00+00:00,0.0,0.01400065951936369,0.0038931142489762
2022-07-05 04:00:00+00:00,0.0,0.061618340618124004,-0.0048897803492136
2022-07-05 08:00:00+00:00,0.0,0.021978470644827705,-0.0345447323901253
2022-07-05 12:00:00+00:00,0.0,0.009803657672850699,5.8477882279861504e-05
2022-07-05 16:00:00+00:00,0.0,0.09070467570078868,0.0452053761626287
2022-07-05 20:00:00+00:00,1.0,0.1388439783505636,-0.0107856897482455
2022-07-06 00:00:00+00:00,1.0,0.14403332290599236,-0.0112039259381998
2022-07-06 04:00:00+00:00,1.0,0.17663530071966407,0.0104829670599826
2022-07-06 08:00:00+00:00,1.0,0.19321389407506062,-0.0027924084622289
2022-07-06 12:00:00+00:00,1.0,0.21047355609200732,0.001984158597257
2022-07-06 16:00:00+00:00,1.0,0.2482811694729672,0.009070295911385
2022-07-06 20:00:00+00:00,1.0,0.3099244706368971,0.0117341969008877
2022-07-07 00:00:00+00:00,1.0,0.3451288020005647,-0.0039134104398498
2022-07-07 04:00:00+00:00,1.0,0.36445860595310314,-0.0020264518670037
2022-07-07 08:00:00+00:00,1.0,0.3862954565543063,0.0033256834127624
2022-07-07 12:00:00+00:00,1.0,0.45337928704339875,0.0185127074163562
2022-07-07 16:00:00+00:00,1.0,0.6333464055825571,0.045087404822107
2022-07-07 20:00:00+00:00,1.0,0.7434581359685395,-0.0089798272531751
2022-07-08 00:00:00+00:00,1.0,0.8935447971955884,0.0234635269080856
2022-07-08 04:00:00+00:00,1.0,0.9587753529681668,-0.0152284424579227
2022-07-08 08:00:00+00:00,1.0,0.9732425912201925,-0.0098051321221012
2022-07-08 12:00:00+00:00,1.0,1.0,0.0176192012579317
2022-07-08 16:00:00+00:00,1.0,1.0,-0.0068736333819241
2022-07-08 20:00:00+00:00,1.0,1.0,-0.0094086952453338
2022-07-09 00:00:00+00:00,1.0,0.9864566655626194,8.890539401051889e-05
2022-07-09 04:00:00+00:00,1.0,0.960341838808731,0.0019159261243333
2022-07-09 08:00:00+00:00,1.0,0.9037770562704222,-0.0095372814912134
2022-07-09 12:00:00+00:00,1.0,0.8646475010528509,0.0048164248345183
2022-07-09 16:00:00+00:00,1.0,0.8360728990767957,0.0035145573905073
2022-07-09 20:00:00+00:00,1.0,0.802073876365939,-0.0014070997226983
2022-07-10 00:00:00+00:00,1.0,0.7284562985507981,-0.0138545100368743
2022-07-10 04:00:00+00:00,1.0,0.6688250742515311,0.0018902925513171
2022-07-10 08:00:00+00:00,1.0,0.6108572104731763,-0.001653171627354
2022-07-10 12:00:00+00:00,1.0,0.5062329825937343,-0.0187942162969644
2022-07-10 16:00:00+00:00,1.0,0.4204607260556758,0.000790431706892
2022-07-10 20:00:00+00:00,1.0,0.34038918969937926,-0.0028353655765475
2022-07-11 00:00:00+00:00,1.0,0.23116530465286322,-0.0151598306704483
2022-07-11 04:00:00+00:00,0.0,0.1276267987791741,-0.0050919304617568
2022-07-11 08:00:00+00:00,0.0,0.04801491783310375,0.0016397351551089
2022-07-11 12:00:00+00:00,0.0,0.020921571921097858,-0.0016937536905744
2022-07-11 16:00:00+00:00,0.0,0.06779332842774609,0.0029897854708962
2022-07-11 20:00:00+00:00,-1.0,0.17782562404917354,-0.0262605857372096
2022-07-12 00:00:00+00:00,-1.0,0.26733582609300355,-0.0009054442467439
2022-07-12 04:00:00+00:00,-1.0,0.3674791068876275,-0.0111090202454342
2022-07-12 08:00:00+00:00,-1.0,0.43831093505802193,0.0025179419858452
2022-07-12 12:00:00+00:00,-1.0,0.4766323945706114,0.005554714750162
2022-07-12 16:00:00+00:00,-1.0,0.5715738106283492,-0.0247111512020831
2022-07-12 20:00:00+00:00,-1.0,0.6528255113770525,-0.003439996449036
2022-07-13 00:00:00+00:00,-1.0,0.6927534437947879,0.0075464681897023
