Datetime,Adj Close,Close,High,Low,Open,Volume
2024-03-08 12:00:00+00:00,68031.046875,68031.046875,69960.8984375,67408.7109375,67758.2109375,6485229568
2024-03-08 16:00:00+00:00,68889.7734375,68889.7734375,68898.5234375,66443.1640625,67741.359375,8901308416
2024-03-08 20:00:00+00:00,68357.6953125,68357.6953125,69450.203125,68148.6015625,68970.8515625,3132751872
2024-03-09 00:00:00+00:00,68437.578125,68437.578125,68457.421875,68059.1171875,68284.125,0
2024-03-09 04:00:00+00:00,68530.2109375,68530.2109375,68663.9765625,68302.5,68429.3671875,5414912
2024-03-09 08:00:00+00:00,68436.9765625,68436.9765625,68572.8984375,68122.8984375,68452.875,194052096
2024-03-09 12:00:00+00:00,68438.2734375,68438.2734375,68645.3671875,68269.6171875,68439.6875,0
2024-03-09 16:00:00+00:00,68339.4453125,68339.4453125,68495.875,68172.1953125,68445.9765625,0
2024-03-09 20:00:00+00:00,68502.921875,68502.921875,68567.9140625,68358.9609375,68358.9609375,0
2024-03-10 00:00:00+00:00,69257.6484375,69257.6484375,69337.4296875,68372.1875,68467.7421875,2791241728
2024-03-10 04:00:00+00:00,69487.53125,69487.53125,69737.8046875,69168.5546875,69269.4375,1826521088
2024-03-10 08:00:00+00:00,69699.03125,69699.03125,70003.71875,69396.5390625,69493.1796875,2866446336
2024-03-10 12:00:00+00:00,69341.4296875,69341.4296875,69952.65625,68858.6796875,69702.546875,3522596864
2024-03-10 16:00:00+00:00,69532.46875,69532.46875,69872.3828125,69301.6640625,69349.4453125,666634240
2024-03-10 20:00:00+00:00,69040.625,69040.625,69553.0078125,68278.7734375,69511.078125,2748481536
2024-03-11 00:00:00+00:00,68613.5390625,68613.5390625,69025.921875,67449.9140625,69025.921875,2146103296
2024-03-11 04:00:00+00:00,71066.59375,71066.59375,71213.7578125,68493.0703125,68615.96875,8468688896
2024-03-11 08:00:00+00:00,71567.53125,71567.53125,72217.765625,71018.75,71018.75,6000095232
2024-03-11 12:00:00+00:00,72109.8515625,72109.8515625,72681.8203125,71447.3203125,71533.5625,7166373888
2024-03-11 16:00:00+00:00,71918.234375,71918.234375,72841.375,71886.0078125,72071.0859375,6875660288
2024-03-11 20:00:00+00:00,72127.34375,72127.34375,72716.6015625,71991.4609375,72002.5859375,1534210048
2024-03-12 00:00:00+00:00,71604.109375,71604.109375,72460.3046875,71529.78125,72098.984375,1104584704
2024-03-12 04:00:00+00:00,72155.7421875,72155.7421875,72325.2421875,71339.359375,71626.125,1944113152
2024-03-12 08:00:00+00:00,72071.8203125,72071.8203125,72323.5234375,71472.765625,72151.265625,0
2024-03-12 12:00:00+00:00,71673.359375,71673.359375,72825.65625,71150.765625,72058.375,1324093440
2024-03-12 16:00:00+00:00,71372.1328125,71372.1328125,71801.90625,68919.1015625,71709.4765625,9329844224
2024-03-12 20:00:00+00:00,71455.53125,71455.53125,71511.40625,70701.4140625,71393.859375,831500288
2024-03-13 00:00:00+00:00,72053.1640625,72053.1640625,72196.46875,71358.9765625,71471.5234375,697839616
2024-03-13 04:00:00+00:00,72857.640625,72857.640625,73105.5234375,71944.265625,72057.0234375,1457143808
2024-03-13 08:00:00+00:00,73142.53125,73142.53125,73635.171875,72889.5390625,72889.5390625,1592700928
2024-03-13 12:00:00+00:00,72731.75,72731.75,73216.5390625,71720.1875,73106.7109375,178401280
2024-03-13 16:00:00+00:00,73273.96875,73273.96875,73301.4375,72440.2421875,72722.0390625,0
2024-03-13 20:00:00+00:00,73104.5,73104.5,73492.265625,72888.21875,73444.828125,0
2024-03-14 00:00:00+00:00,73270.1953125,73270.1953125,73308.1640625,72566.8515625,73103.578125,0
2024-03-14 04:00:00+00:00,73224.296875,73224.296875,73749.53125,72756.4140625,73286.3359375,1266388992
2024-03-14 08:00:00+00:00,72874.421875,72874.421875,73569.453125,72668.703125,73249.78125,298532864
2024-03-14 12:00:00+00:00,70883.7578125,70883.7578125,73058.9140625,70634.4609375,72882.484375,1830088704
2024-03-14 16:00:00+00:00,69209.3203125,69209.3203125,71384.6484375,68694.25,70835.78125,9232809984
2024-03-14 20:00:00+00:00,71426.140625,71426.140625,71668.6484375,69559.625,69559.625,4179832832
2024-03-15 00:00:00+00:00,68007.3671875,68007.3671875,72339.546875,67061.421875,71364.5546875,10577969152
2024-03-15 04:00:00+00:00,68532.8203125,68532.8203125,68707.03125,67118.46875,68195.0703125,6280036352
2024-03-15 08:00:00+00:00,67783.6171875,67783.6171875,68524.59375,66178.2890625,68403.1484375,9281249280
2024-03-15 12:00:00+00:00,68181.546875,68181.546875,68592.5,67468.3671875,67606.7890625,411656192
2024-03-15 16:00:00+00:00,68679.7265625,68679.7265625,70501.703125,67630.75,68167.4296875,528162816
2024-03-15 20:00:00+00:00,69522.7265625,69522.7265625,69695.1015625,67667.7265625,68888.8125,798818304
2024-03-16 00:00:00+00:00,69259.125,69259.125,70011.1875,69019.6640625,69498.3203125,167583744
2024-03-16 04:00:00+00:00,69384.0234375,69384.0234375,69384.0234375,68674.34375,69225.2890625,0
2024-03-16 08:00:00+00:00,68327.2421875,68327.2421875,69339.5078125,67775.359375,69339.5078125,0
2024-03-16 12:00:00+00:00,68373.703125,68373.703125,68441.9296875,67542.53125,68260.375,0
2024-03-16 16:00:00+00:00,66900.53125,66900.53125,68362.8671875,66667.5390625,68362.3359375,245669888
2024-03-16 20:00:00+00:00,65321.359375,65321.359375,67478.1796875,65222.44140625,66953.5703125,3960320000
2024-03-17 00:00:00+00:00,66473.3828125,66473.3828125,66518.265625,65258.34765625,65258.34765625,2600787968
2024-03-17 04:00:00+00:00,65660.8515625,65660.8515625,66510.6328125,64600.9609375,66510.6328125,3790188544
2024-03-17 08:00:00+00:00,66861.8828125,66861.8828125,67339.359375,65348.828125,65556.7265625,2503049216
2024-03-17 12:00:00+00:00,67879.8828125,67879.8828125,68009.4609375,66427.8203125,66936.4140625,635785216
2024-03-17 16:00:00+00:00,68507.6953125,68507.6953125,68526.7890625,67710.46875,67889.140625,736509952
2024-03-17 20:00:00+00:00,68405.4765625,68405.4765625,68796.46875,68012.9296875,68511.9453125,0
2024-03-18 00:00:00+00:00,67892.09375,67892.09375,68362.828125,66811.5546875,68362.828125,181215232
2024-03-18 04:00:00+00:00,68221.1953125,68221.1953125,68880.984375,67675.8671875,67827.6484375,1421262848
2024-03-18 08:00:00+00:00,68222.453125,68222.453125,68386.3671875,67369.84375,68117.140625,31969280
2024-03-18 12:00:00+00:00,67415.046875,67415.046875,68552.9453125,66655.328125,68189.2578125,3847585792
2024-03-18 16:00:00+00:00,67000.78125,67000.78125,67998.5703125,66610.125,67434.4375,3956527104
2024-03-18 20:00:00+00:00,67724.2265625,67724.2265625,67974.0,67032.3125,67032.3125,1155190784
2024-03-19 00:00:00+00:00,65953.3125,65953.3125,68074.2734375,65005.94140625,67636.109375,5110366208
2024-03-19 04:00:00+00:00,64646.4609375,64646.4609375,65912.6875,63742.19921875,65885.2109375,5792690176
2024-03-19 08:00:00+00:00,63009.859375,63009.859375,64653.11328125,62478.44140625,64653.11328125,7829266432
2024-03-19 12:00:00+00:00,63923.69140625,63923.69140625,64048.765625,62362.953125,63038.125,2832261120
2024-03-19 16:00:00+00:00,64539.8828125,64539.8828125,65721.0390625,63966.62890625,63966.62890625,1485914112
2024-03-19 20:00:00+00:00,61860.49609375,61860.49609375,64459.1640625,61542.94140625,64434.93359375,3168026624
2024-03-20 00:00:00+00:00,61768.6015625,61768.6015625,63349.1484375,61748.70703125,61930.3515625,1260126208
2024-03-20 04:00:00+00:00,63001.3984375,63001.3984375,63110.2578125,60872.67578125,61812.41015625,1275985920
2024-03-20 08:00:00+00:00,63345.984375,63345.984375,63849.4765625,62685.38671875,62893.02734375,0
2024-03-20 12:00:00+00:00,63652.125,63652.125,64352.359375,63066.109375,63350.109375,0
2024-03-20 16:00:00+00:00,65776.5234375,65776.5234375,65966.3203125,62155.359375,63590.81640625,3986247680
2024-03-20 20:00:00+00:00,67880.96875,67880.96875,68066.5078125,65703.0078125,65784.2109375,3269435392
2024-03-21 00:00:00+00:00,66858.15625,66858.15625,68199.9921875,66456.046875,67882.1640625,123613184
2024-03-21 04:00:00+00:00,67036.1640625,67036.1640625,67327.3125,66123.40625,66670.8046875,0
2024-03-21 08:00:00+00:00,67054.7265625,67054.7265625,67657.5625,66709.5,67032.7890625,0
2024-03-21 12:00:00+00:00,66492.6640625,66492.6640625,67641.5625,66099.4609375,67057.1953125,0
2024-03-21 16:00:00+00:00,65459.71875,65459.71875,66960.3671875,64890.01953125,66532.5078125,0
2024-03-21 20:00:00+00:00,65471.57421875,65471.57421875,65867.28125,64668.0703125,65342.28125,0
2024-03-22 00:00:00+00:00,65962.09375,65962.09375,66115.0234375,65143.10546875,65492.078125,2457600
2024-03-22 04:00:00+00:00,66176.4453125,66176.4453125,66613.671875,65821.71875,65966.5390625,0
2024-03-22 08:00:00+00:00,64317.11328125,64317.11328125,66351.5,64111.21484375,66182.3203125,875667456
2024-03-22 12:00:00+00:00,63863.29296875,63863.29296875,64591.90625,62685.6796875,64242.94921875,3277426688
2024-03-22 16:00:00+00:00,64096.31640625,64096.31640625,64127.1875,62809.28125,63866.05078125,469004288
2024-03-22 20:00:00+00:00,63582.34375,63582.34375,63974.8125,62415.49609375,63896.91015625,1145356288
2024-03-23 00:00:00+00:00,63574.03125,63574.03125,64311.93359375,63038.4921875,63810.8359375,92602368
2024-03-23 04:00:00+00:00,64573.0546875,64573.0546875,64832.19921875,63564.60546875,63581.5859375,367276032
2024-03-23 08:00:00+00:00,64623.18359375,64623.18359375,64807.35546875,64223.3125,64579.5625,0
2024-03-23 12:00:00+00:00,65096.60546875,65096.60546875,65367.390625,64332.609375,64639.85546875,0
2024-03-23 16:00:00+00:00,64921.609375,64921.609375,65954.6796875,64823.75,65109.89453125,0
2024-03-23 20:00:00+00:00,64100.10546875,64100.10546875,65089.3125,64015.4609375,64888.828125,0
2024-03-24 00:00:00+00:00,64027.609375,64027.609375,64689.234375,63967.77734375,64027.41796875,0
2024-03-24 04:00:00+00:00,64520.82421875,64520.82421875,64520.82421875,63839.34375,64008.5859375,0
2024-03-24 08:00:00+00:00,65290.8046875,65290.8046875,65332.06640625,64541.7109375,64603.6640625,531869696
2024-03-24 12:00:00+00:00,65676.7421875,65676.7421875,65887.4765625,65238.65625,65326.76953125,539111424
2024-03-24 16:00:00+00:00,65850.5546875,65850.5546875,65993.703125,64725.87890625,65676.140625,1411532800
2024-03-24 20:00:00+00:00,67255.203125,67255.203125,67580.9921875,65766.53125,65852.25,3302133760
2024-03-25 00:00:00+00:00,67233.046875,67233.046875,67286.4375,66422.6484375,67208.6484375,1085777920
2024-03-25 04:00:00+00:00,66860.546875,66860.546875,67729.125,66820.375,67363.640625,1798158336
2024-03-25 08:00:00+00:00,66831.59375,66831.59375,67347.9296875,66799.1171875,66852.75,678592512
2024-03-25 12:00:00+00:00,69762.1953125,69762.1953125,69948.96875,66826.3671875,66837.5703125,8056420352
2024-03-25 16:00:00+00:00,71002.9375,71002.9375,71017.828125,69561.6640625,69811.859375,4401160192
2024-03-25 20:00:00+00:00,69962.140625,69962.140625,71162.59375,69616.9765625,70993.609375,1057796096
2024-03-26 00:00:00+00:00,70454.8046875,70454.8046875,70597.8984375,69768.140625,69906.2265625,413716480
2024-03-26 04:00:00+00:00,70544.6328125,70544.6328125,71511.5234375,70307.828125,70448.9140625,1655394304
2024-03-26 08:00:00+00:00,70673.5234375,70673.5234375,71250.265625,70382.8359375,70505.265625,1289334784
2024-03-26 12:00:00+00:00,70233.34375,70233.34375,71107.2734375,69405.4140625,70702.6328125,555118592
2024-03-26 16:00:00+00:00,69557.2890625,69557.2890625,70485.4140625,69479.15625,70269.7109375,0
2024-03-26 20:00:00+00:00,70007.2890625,70007.2890625,70304.125,69415.8515625,69448.65625,0
2024-03-27 00:00:00+00:00,70392.125,70392.125,70695.9609375,69844.7890625,69988.2890625,312180736
2024-03-27 04:00:00+00:00,69733.1796875,69733.1796875,70542.15625,69677.734375,70389.8828125,6402048
2024-03-27 08:00:00+00:00,70188.53125,70188.53125,70313.2109375,69483.03125,69727.7890625,166830080
2024-03-27 12:00:00+00:00,68901.3984375,68901.3984375,71650.46875,68700.546875,70218.7109375,5428434944
2024-03-27 16:00:00+00:00,68697.0390625,68697.0390625,69384.2890625,68390.4609375,68857.6484375,1124368384
2024-03-27 20:00:00+00:00,69478.6875,69478.6875,69552.1796875,68636.03125,68636.03125,830406656
2024-03-28 00:00:00+00:00,69275.9609375,69275.9609375,69887.8515625,68959.609375,69438.671875,401616896
2024-03-28 04:00:00+00:00,70391.421875,70391.421875,70399.9140625,69244.2109375,69244.2109375,1070014464
2024-03-28 08:00:00+00:00,70601.40625,70601.40625,70904.8125,70320.0546875,70389.9765625,1386369024
2024-03-28 12:00:00+00:00,71288.2578125,71288.2578125,71538.9921875,70353.0078125,70602.2578125,474947584
2024-03-28 16:00:00+00:00,70884.234375,70884.234375,71293.828125,70419.390625,71285.4453125,0
2024-03-28 20:00:00+00:00,70747.3046875,70747.3046875,71063.375,70601.6796875,70852.78125,0
2024-03-29 00:00:00+00:00,70455.46875,70455.46875,70905.59375,70333.3828125,70784.8984375,72146944
2024-03-29 04:00:00+00:00,69796.921875,69796.921875,70523.390625,69796.921875,70456.296875,0
2024-03-29 08:00:00+00:00,70181.5859375,70181.5859375,70330.1015625,69619.9296875,69795.9453125,0
2024-03-29 12:00:00+00:00,69208.921875,69208.921875,70598.8203125,69140.4765625,70163.078125,62294016
2024-03-29 16:00:00+00:00,69676.5859375,69676.5859375,69676.5859375,69176.1953125,69179.6171875,0
2024-03-29 20:00:00+00:00,69898.046875,69898.046875,69932.4453125,69331.1328125,69673.2890625,20166656
2024-03-30 00:00:00+00:00,69802.0859375,69802.0859375,70171.3984375,69802.0859375,69889.7734375,61065216
2024-03-30 04:00:00+00:00,69902.7265625,69902.7265625,70342.1953125,69807.390625,69815.1875,244492288
2024-03-30 08:00:00+00:00,70206.546875,70206.546875,70206.546875,69856.8359375,69893.171875,0
2024-03-30 12:00:00+00:00,70049.546875,70049.546875,70279.2265625,69992.578125,70216.2890625,0
2024-03-30 16:00:00+00:00,69951.1171875,69951.1171875,70278.3359375,69771.0546875,70051.1953125,233680896
2024-03-30 20:00:00+00:00,69661.2265625,69661.2265625,69942.609375,69601.0625,69942.609375,0
2024-03-31 00:00:00+00:00,69937.15625,69937.15625,70137.1953125,69647.7421875,69647.7421875,194818048
2024-03-31 04:00:00+00:00,70322.7421875,70322.7421875,70452.046875,69888.40625,69947.6171875,360798208
2024-03-31 08:00:00+00:00,70386.2890625,70386.2890625,70463.578125,70207.3203125,70303.3203125,0
2024-03-31 12:00:00+00:00,70400.53125,70400.53125,70740.7265625,70346.78125,70387.984375,865394688
2024-03-31 16:00:00+00:00,71026.21875,71026.21875,71209.4296875,70401.1953125,70405.203125,874295296
2024-03-31 20:00:00+00:00,71354.8515625,71354.8515625,71354.8515625,70711.25,71022.203125,1084452864
2024-04-01 00:00:00+00:00,70619.5625,70619.5625,71312.171875,70561.9765625,71312.171875,667877376
2024-04-01 04:00:00+00:00,69648.453125,69648.453125,70670.0625,68986.9453125,70623.0,3564998656
2024-04-01 08:00:00+00:00,69509.0,69509.0,69787.4453125,69259.9375,69643.4140625,2005630976
2024-04-01 12:00:00+00:00,68279.1171875,68279.1171875,70059.359375,68279.1171875,69498.375,4504621056
2024-04-01 16:00:00+00:00,69752.203125,69752.203125,69752.203125,68245.3203125,68245.3203125,3285084160
2024-04-01 20:00:00+00:00,69704.0859375,69704.0859375,69871.546875,69374.8671875,69705.2890625,1152741376
2024-04-02 00:00:00+00:00,66763.0078125,66763.0078125,69699.953125,66532.34375,69694.046875,5702623232
2024-04-02 04:00:00+00:00,66536.84375,66536.84375,67139.8359375,66293.203125,66755.0078125,1495699456
2024-04-02 08:00:00+00:00,65460.546875,65460.546875,66718.4765625,65101.3828125,66519.9140625,4777525248
2024-04-02 12:00:00+00:00,64752.3359375,64752.3359375,66238.4609375,64610.3984375,65621.609375,3608002560
2024-04-02 16:00:00+00:00,66125.359375,66125.359375,66214.5546875,64779.61328125,64888.4296875,1602015232
2024-04-02 20:00:00+00:00,65458.84765625,65458.84765625,66122.859375,65296.98828125,65999.765625,886468608
2024-04-03 00:00:00+00:00,66190.1640625,66190.1640625,66266.5703125,64583.06640625,65465.40625,2183782400
2024-04-03 04:00:00+00:00,66169.4765625,66169.4765625,66500.6328125,65977.640625,66231.7734375,0
2024-04-03 08:00:00+00:00,66078.921875,66078.921875,66649.09375,65580.46875,66183.359375,0
2024-04-03 12:00:00+00:00,65874.453125,65874.453125,66850.0703125,65695.859375,66094.265625,0
2024-04-03 16:00:00+00:00,65923.984375,65923.984375,66561.6640625,65571.328125,65870.375,0
2024-04-03 20:00:00+00:00,66041.84375,66041.84375,66268.671875,65556.5078125,65837.515625,357224448
2024-04-04 00:00:00+00:00,65640.265625,65640.265625,66346.7734375,65564.984375,65990.3515625,0
2024-04-04 04:00:00+00:00,66076.1796875,66076.1796875,66220.0859375,65113.796875,65631.2734375,258664448
2024-04-04 08:00:00+00:00,66323.7265625,66323.7265625,66448.3828125,66018.25,66068.5234375,0
2024-04-04 12:00:00+00:00,67644.953125,67644.953125,67929.9296875,66343.5546875,66343.5546875,1399367680
2024-04-04 16:00:00+00:00,68457.765625,68457.765625,69209.4609375,67576.5703125,67664.671875,2867656704
2024-04-04 20:00:00+00:00,68539.453125,68539.453125,68559.3515625,67419.7734375,68461.046875,1848989696
2024-04-05 00:00:00+00:00,67868.046875,67868.046875,68718.7421875,67490.9765625,68520.15625,955895808
2024-04-05 04:00:00+00:00,66895.921875,66895.921875,68032.4921875,66482.0859375,67876.21875,1540329472
2024-04-05 08:00:00+00:00,66405.984375,66405.984375,67645.9375,66405.984375,66907.671875,1879715840
2024-04-05 12:00:00+00:00,68102.609375,68102.609375,68597.4453125,66069.265625,66474.9765625,2026774528
2024-04-05 16:00:00+00:00,67535.9453125,67535.9453125,68377.6796875,67360.734375,68225.40625,0
2024-04-05 20:00:00+00:00,67832.28125,67832.28125,67979.6328125,67379.1640625,67429.0234375,0
2024-04-06 00:00:00+00:00,67824.609375,67824.609375,68049.796875,67500.640625,67845.9375,0
2024-04-06 04:00:00+00:00,68039.6171875,68039.6171875,68221.921875,67660.6640625,67825.6875,0
2024-04-06 08:00:00+00:00,67713.9140625,67713.9140625,68122.71875,67687.5234375,68027.1171875,0
2024-04-06 12:00:00+00:00,68121.765625,68121.765625,68274.21875,67604.6015625,67689.890625,0
2024-04-06 16:00:00+00:00,68299.21875,68299.21875,68486.4296875,67965.9609375,68123.8046875,0
2024-04-06 20:00:00+00:00,68960.2890625,68960.2890625,69559.3671875,68202.1640625,68276.6640625,1610997760
2024-04-07 00:00:00+00:00,69431.6015625,69431.6015625,69755.03125,68853.890625,68905.921875,549726208
2024-04-07 04:00:00+00:00,69381.875,69381.875,69513.1875,69112.9921875,69433.171875,162998272
2024-04-07 08:00:00+00:00,69387.203125,69387.203125,69575.8828125,69236.5078125,69384.59375,0
2024-04-07 12:00:00+00:00,69620.6640625,69620.6640625,69863.3359375,69236.734375,69384.6953125,275873792
2024-04-07 16:00:00+00:00,69059.8671875,69059.8671875,70284.4296875,68976.8984375,69567.7109375,2207418368
2024-04-07 20:00:00+00:00,69374.8984375,69374.8984375,69455.421875,68942.140625,69072.609375,223954944
2024-04-08 00:00:00+00:00,69450.25,69450.25,69769.1484375,69124.5234375,69360.9140625,45506560
2024-04-08 04:00:00+00:00,70700.390625,70700.390625,70819.6796875,69294.5390625,69455.5546875,2251706368
2024-04-08 08:00:00+00:00,72346.0625,72346.0625,72571.4921875,70701.2734375,70701.2734375,8983435264
2024-04-08 12:00:00+00:00,71758.6640625,71758.6640625,72676.2734375,71386.25,72367.5390625,5017229312
2024-04-08 16:00:00+00:00,71656.5078125,71656.5078125,72110.625,71335.0078125,71780.390625,542597120
2024-04-08 20:00:00+00:00,71634.15625,71634.15625,71982.0625,71507.0078125,71735.859375,532422656
2024-04-09 00:00:00+00:00,71286.4765625,71286.4765625,71737.3984375,70916.0546875,71633.46875,1048850432
2024-04-09 04:00:00+00:00,70391.1171875,70391.1171875,71328.046875,70294.8515625,71289.390625,1410625536
2024-04-09 08:00:00+00:00,70765.8125,70765.8125,70899.2265625,69783.8203125,70412.453125,0
2024-04-09 12:00:00+00:00,69157.8828125,69157.8828125,70917.0703125,68574.9609375,70797.6328125,2157678592
2024-04-09 16:00:00+00:00,69071.0234375,69071.0234375,69270.125,68212.921875,69214.6796875,1378639872
2024-04-09 20:00:00+00:00,69148.71875,69148.71875,69394.734375,68895.1484375,69019.953125,212504576
2024-04-10 00:00:00+00:00,69171.859375,69171.859375,69568.5546875,68540.40625,69137.8046875,884752384
2024-04-10 04:00:00+00:00,69329.46875,69329.46875,69497.359375,69030.125,69155.484375,0
2024-04-10 08:00:00+00:00,69042.609375,69042.609375,69330.640625,68680.40625,69330.640625,190863360
2024-04-10 12:00:00+00:00,68634.34375,68634.34375,69143.796875,67574.65625,69041.359375,3162163200
2024-04-10 16:00:00+00:00,69967.5546875,69967.5546875,69967.5546875,68607.453125,68651.3125,1472012288
2024-04-10 20:00:00+00:00,70616.78125,70616.78125,71064.796875,69605.34375,70051.328125,2698600448
2024-04-11 00:00:00+00:00,70850.46875,70850.46875,71038.234375,70324.40625,70635.0234375,80429056
2024-04-11 04:00:00+00:00,70776.9140625,70776.9140625,71240.2890625,70425.4453125,70850.5234375,4580753408
2024-04-11 08:00:00+00:00,69927.546875,69927.546875,71244.4609375,69927.546875,70770.8359375,341004288
2024-04-11 12:00:00+00:00,69963.1015625,69963.1015625,71029.0625,69631.75,69991.09375,94191616
2024-04-11 16:00:00+00:00,70352.421875,70352.421875,70522.4296875,69590.7421875,69991.53125,0
2024-04-11 20:00:00+00:00,70081.3203125,70081.3203125,70742.46875,69869.375,70466.09375,0
2024-04-12 00:00:00+00:00,70973.015625,70973.015625,70988.890625,70032.84375,70032.84375,687869952
2024-04-12 04:00:00+00:00,70736.390625,70736.390625,71210.90625,70608.84375,70987.734375,285173760
2024-04-12 08:00:00+00:00,70901.8984375,70901.8984375,70922.3671875,70562.21875,70763.859375,164319232
2024-04-12 12:00:00+00:00,69374.8984375,69374.8984375,70940.359375,69225.3203125,70897.015625,889206784
2024-04-12 16:00:00+00:00,67119.359375,67119.359375,69530.734375,65254.8359375,69343.828125,12114966528
2024-04-12 20:00:00+00:00,67205.6171875,67205.6171875,67438.5546875,66721.5546875,66849.7890625,3040423936
2024-04-13 00:00:00+00:00,67138.65625,67138.65625,67163.1953125,65809.25,67147.71875,2604646400
2024-04-13 04:00:00+00:00,67430.4375,67430.4375,67886.71875,67046.390625,67156.96875,1586024448
2024-04-13 08:00:00+00:00,67382.390625,67382.390625,67746.75,67116.1171875,67473.734375,88100864
2024-04-13 12:00:00+00:00,67723.484375,67723.484375,67888.078125,67197.5859375,67373.4921875,0
2024-04-13 16:00:00+00:00,64292.5234375,64292.5234375,67743.9296875,64147.69140625,67694.953125,0
2024-04-13 20:00:00+00:00,63988.14453125,63988.14453125,65516.09375,61593.265625,64833.38671875,17615249408
2024-04-14 00:00:00+00:00,63533.77734375,63533.77734375,64337.73046875,62214.79296875,64023.671875,4023087104
2024-04-14 04:00:00+00:00,64512.2578125,64512.2578125,64915.9765625,63482.1328125,63482.1328125,2851737600
2024-04-14 08:00:00+00:00,64220.5703125,64220.5703125,64889.47265625,63947.7421875,64518.18359375,2227675136
2024-04-14 12:00:00+00:00,64180.16796875,64180.16796875,64854.6796875,63551.0390625,64206.296875,3482497024
2024-04-14 16:00:00+00:00,64219.9375,64219.9375,64699.88671875,62667.86328125,64205.7734375,1533509632
2024-04-14 20:00:00+00:00,65703.28125,65703.28125,65812.109375,63383.609375,64200.015625,0
2024-04-15 00:00:00+00:00,65198.48828125,65198.48828125,65890.1953125,65037.37109375,65757.3125,0
2024-04-15 04:00:00+00:00,66379.234375,66379.234375,66584.484375,64791.1171875,65203.765625,1295613952
2024-04-15 08:00:00+00:00,65959.7734375,65959.7734375,66845.7890625,65959.7734375,66352.8984375,74100736
2024-04-15 12:00:00+00:00,64538.9296875,64538.9296875,66401.5546875,63954.359375,65922.609375,1360908288
2024-04-15 16:00:00+00:00,63519.015625,63519.015625,64874.36328125,62440.484375,64615.1015625,2732478464
2024-04-15 20:00:00+00:00,63434.3203125,63434.3203125,63640.47265625,62764.2734375,63344.31640625,345325568
2024-04-16 00:00:00+00:00,63014.1875,63014.1875,63838.44921875,62806.328125,63441.9609375,487915520
2024-04-16 04:00:00+00:00,63549.78515625,63549.78515625,63790.70703125,61817.91796875,62995.04296875,2376671232
2024-04-16 08:00:00+00:00,63157.90625,63157.90625,63630.35546875,61844.4296875,63541.5078125,2448744448
2024-04-16 12:00:00+00:00,61914.6953125,61914.6953125,63350.1875,61822.8671875,63112.15625,1084125184
2024-04-16 16:00:00+00:00,62777.23046875,62777.23046875,63284.203125,61740.91015625,61834.85546875,0
2024-04-16 20:00:00+00:00,63777.359375,63777.359375,64286.44921875,62599.453125,62744.9609375,716460032
2024-04-17 00:00:00+00:00,63860.26953125,63860.26953125,64300.76171875,63651.4921875,63826.0625,0
2024-04-17 04:00:00+00:00,63546.6875,63546.6875,64453.265625,63394.44140625,63865.69140625,0
2024-04-17 08:00:00+00:00,62714.12109375,62714.12109375,63598.703125,62648.22265625,63439.7421875,0
2024-04-17 12:00:00+00:00,60446.30859375,60446.30859375,62924.546875,60090.42578125,62648.640625,4377894912
2024-04-17 16:00:00+00:00,61150.74609375,61150.74609375,61955.171875,59825.109375,60309.55859375,2433794048
2024-04-17 20:00:00+00:00,61255.84765625,61255.84765625,61741.375,60810.125,61049.8125,360263680
2024-04-18 00:00:00+00:00,61986.23046875,61986.23046875,62166.1171875,60986.04296875,61281.859375,687706112
2024-04-18 04:00:00+00:00,61243.7265625,61243.7265625,62053.765625,60871.33984375,61987.58203125,385601536
2024-04-18 08:00:00+00:00,62710.58984375,62710.58984375,63036.4140625,60918.48828125,61199.08203125,2256502784
2024-04-18 12:00:00+00:00,63519.78515625,63519.78515625,64120.5,61675.9140625,62632.671875,275730432
2024-04-18 16:00:00+00:00,63517.53125,63517.53125,63876.7421875,62459.5234375,63520.07421875,0
2024-04-18 20:00:00+00:00,63501.87109375,63501.87109375,63786.16796875,63288.6875,63529.10546875,0
2024-04-19 00:00:00+00:00,61830.0859375,61830.0859375,63509.76953125,59698.5078125,63509.76953125,7153201152
2024-04-19 04:00:00+00:00,64555.13671875,64555.13671875,64864.1953125,61803.19140625,61803.19140625,6189080576
2024-04-19 08:00:00+00:00,64961.59765625,64961.59765625,65415.09765625,64279.62109375,64585.18359375,2123325440
2024-04-19 12:00:00+00:00,64498.1796875,64498.1796875,65462.79296875,63961.44140625,64931.46875,230125568
2024-04-19 16:00:00+00:00,64359.90234375,64359.90234375,64764.9140625,63594.19921875,64471.3515625,883961856
2024-04-19 20:00:00+00:00,63852.66796875,63852.66796875,64508.26171875,63214.65625,64334.8046875,1206992896
2024-04-20 00:00:00+00:00,63966.640625,63966.640625,64210.0390625,63225.32421875,63841.8359375,438251520
2024-04-20 04:00:00+00:00,63994.24609375,63994.24609375,64271.1953125,63901.828125,63983.5,0
2024-04-20 08:00:00+00:00,63722.47265625,63722.47265625,64005.7421875,63345.98828125,63999.109375,0
2024-04-20 12:00:00+00:00,64804.671875,64804.671875,64930.3125,63616.4921875,63726.828125,0
2024-04-20 16:00:00+00:00,64885.1875,64885.1875,65408.46484375,64548.421875,64828.62109375,13580288
2024-04-20 20:00:00+00:00,65012.58203125,65012.58203125,65014.59765625,64593.06640625,64897.37890625,0
